id,type,title,display_entry,abstract,link,extent,date
6674174,696,"[Minutes, 1923-1935] / Westminster Guild, Q.S.S. Chapter, of the Bellefield Presbyterian Church.","Bellefield Presbyterian Church (Pittsburgh, Pa.). Westminster Guild. Q.S.S. chapter. [Minutes, 1923-1935] / Westminster Guild, Q.S.S. Chapter, of the Bellefield Presbyterian Church.","",http://www.worldcat.org/oclc/11003499,3 v. ; 20-23 cm.,
7961480,696,"Chestnut Street Associates' Records, 1947-1953 .","Chestnut Street Associates (Salem, Mass). Chestnut Street Associates' Records, 1947-1953 .","Collection includes bylaws for the neighborhood organization, correspondence, deeds, pamphlets for ""Chestnut Street Day"" and accountings of donations made for various projects. ",http://www.worldcat.org/oclc/668211901,1 envelope ( .25 linear feet).,
8169477,696,"Sòm sòm : berceuse / Marie-Louise Lange, Henriette Albespy, chant.","Lange, Marie-Louise. Sòm sòm : berceuse / Marie-Louise Lange, Henriette Albespy, chant.","",http://www.worldcat.org/oclc/766795789,,
6469695,696,"Records of the Environmental Protection Agency. 1944 - 2006. DOCUMERICA: The Environmental Protection Agency's Program to Photographically Document Subjects of Environmental Concern. 1972 - 1977. THE WATKINS OF MULKY SQUARE, A FAMILY OF ELEVEN, LIVE IN THE 1600 BLOCK OF MADISON STREET, A FEW BLOCKS FROM THE AREA BEING CLEARED FOR I-635. THE OLDER WATKINS BOYS TINKER WITH CARS, A FAVORITE OCCUPATION","Records of the Environmental Protection Agency. 1944 - 2006. DOCUMERICA: The Environmental Protection Agency's Program to Photographically Document Subjects of Environmental Concern. 1972 - 1977. THE WATKINS OF MULKY SQUARE, A FAMILY OF ELEVEN, LIVE IN THE 1600 BLOCK OF MADISON STREET, A FEW BLOCKS FROM THE AREA BEING CLEARED FOR I-635. THE OLDER WATKINS BOYS TINKER WITH CARS, A FAVORITE OCCUPATION",,https://catalog.archives.gov/id/553490,,
7175125,696,"Estate records, 1766-1788 (inclusive).","Paar family. Estate records, 1766-1788 (inclusive).","Thirty-three account books, 1766-1770, 1777, 1788; one journal, 1779; and one ledger, 1783, containing estate records of the Paar family of Bohemia (Czechoslovakia). ",http://www.worldcat.org/oclc/269600897,"1 linear ft. (1 case, 2 v.)",
6788665,696,"Papers on the Office of War Information, 1941-1948.","Watkins, Armitage, 1906-. Papers on the Office of War Information, 1941-1948.","Correspondence, memoranda, press releases, documents, photographs, and printed materials of Watkins, reflecting his work with the Office of War Information during World War II. ",http://www.worldcat.org/oclc/122611192,ca. 500 items (2 boxes),
7168386,696,"California railroad notes, [ca. 1850-1932].","Daggett, Stuart, 1881-1954. California railroad notes, [ca. 1850-1932].","Chiefly material gathered for his book, Chapters on the history of the Southern Pacific (N.Y. 1922) Approx. 7,500 pieces; roughly sorted. In folder no. 80 : typed excerpts of letters from Collis P. Huntington to David D. Colton (familiarly known as the ""Colton Letters"") prepared for Daggett's use. ",http://www.worldcat.org/oclc/26681650,3 cartons (142 folders),
7288359,696,Alexandria National Bank [model]. [195-],"Banthrico, Inc. Alexandria National Bank [model].","",http://www.worldcat.org/oclc/306613800,1 model : metal ; 9 x 15 x 9 cm.,
7759123,696,"Autograph letter signed with initials : St. Helena, California, to David Pleydell-Bouverie, 1970 Oct. 1.","Fisher, M. F. K. (Mary Frances Kennedy), 1908-1992. Autograph letter signed with initials : St. Helena, California, to David Pleydell-Bouverie, 1970 Oct. 1.",Thanking him; discussing last-minute preparations for moving; commenting on tiles for Last House. ,http://www.worldcat.org/oclc/570299986,1 item (1 p.) ; 27.8 cm.,
7172664,696,"Records, 1843-1956.","Iowa Universalist Convention. Records, 1843-1956.","Convention records, including notes on and copies of early records, 1843-1909; minutes; registers; lists; financial records; correspondence; nd essays. ",http://www.worldcat.org/oclc/269368325,1 linear ft. (3 boxes).,
7938585,696,"Charles A. Ranlett Papers, 1791-1948; bulk 1824-1865.","Ranlett, Charles Augustus, 1804-1878. Charles A. Ranlett Papers, 1791-1948; bulk 1824-1865.","Salem, MA ship captain. Collection includes logbooks, correspondence, newspapers, account books, printed sailing directions, a fold-out drawing of the Rhine River, and information about the sale of timber. ",http://www.worldcat.org/oclc/650090851,"5 boxes, 1 vol (2.5 linear feet).",
6305252,696,Alumni Association News 1968-,"Alumni Association News, 1968-","",http://archives.library.illinois.edu/archon/?p=collections/controlcard&id=1796,0.60,
8149752,696,A boy driving his father to confession [electronic resource] / by Seamus Heaney. 1970.,"Heaney, Seamus, 1939-. A boy driving his father to confession [electronic resource] / by Seamus Heaney.","",http://www.worldcat.org/oclc/761287039,,
6420901,696,Carter White House Photographs Collection. 1/20/1977 - 1/22/1981. Carter White House Photographs: Presidential. 1/20/1977 - 1/22/1981. Alaskan Briefing,Carter White House Photographs Collection. 1/20/1977 - 1/22/1981. Carter White House Photographs: Presidential. 1/20/1977 - 1/22/1981. Alaskan Briefing,,https://catalog.archives.gov/id/184688,,
7965071,696,"Jesse Applegate letters to Harvey Gordon [manuscripts], 1861-1862.","Gordon, Harvey, 1828-1862. Jesse Applegate letters to Harvey Gordon [manuscripts], 1861-1862.","Manuscript letters to Harvey Gordon from Jesse Applegate, 9 pp, 1861-1862, concerning political matters, corruption, primary elections, comments on the Oregon Argus, Williams for Governor and Yoncalla. ",http://www.worldcat.org/oclc/671240658,9 pp.,
7540447,696,Impeachement; a drama in three acts. c1961.,"LaZebnik, Jack. Impeachement; a drama in three acts.","",http://www.worldcat.org/oclc/44392961,89 l. 28 cm.,
6479116,696,"Records of the Federal Emergency Management Agency. 1956 - 2008. Photographs Relating to Disasters and Emergency Management Programs, Activities, and Officials. 1998 - 9/28/2012. [Hurricane Katrina] Biloxi, Miss., January 7 and August 8, 2006 -- The U.S. Highway 90 bridge destroyed by Hurricane Katrina (top) is now being removed to make way for a new bridge to be constructed in its place. Mark Wolfe/FEMA","Records of the Federal Emergency Management Agency. 1956 - 2008. Photographs Relating to Disasters and Emergency Management Programs, Activities, and Officials. 1998 - 9/28/2012. [Hurricane Katrina] Biloxi, Miss., January 7 and August 8, 2006 -- The U.S. Highway 90 bridge destroyed by Hurricane Katrina (top) is now being removed to make way for a new bridge to be constructed in its place. Mark Wolfe/FEMA",,https://catalog.archives.gov/id/5695526,,
7631917,696,"[Player File. Jenkins, Warren Washington, 1962- / compiled by the National Baseball Hall of Fame Library, Cooperstown, N.Y.].","[Player File. Jenkins, Warren Washington, 1962- / compiled by the National Baseball Hall of Fame Library, Cooperstown, N.Y.].","Player file includes material documenting his baseball career and personal life. These items may include newspaper and magazine articles, biographical material, press releases, copies of original documents, and other sundry items. Some player files may not contain any material due to the brevity of his career and/or the time period in which he played. File contents: folder 1 (1962- ). ",http://www.worldcat.org/oclc/50744455,1 folder.,
7344301,696,"Jeep Holland papers, 1943-1998.","Holland, Jeep, 1943-1998. Jeep Holland papers, 1943-1998.","The collection documents Jeep Holland's personal life and career, particularly the A-Square Record label which he found in 1967. Series consist of administrative files from Discount Records Ann Arbor store and A-Square Records; artist files from groups Jeep worked with, such as MC5, The Stooges, The Rationals, and others; also personal papers; assorted realia such as promotional buttons, sound recordings including 45 rpm singles, photographs, and scrapbooks. ",http://www.worldcat.org/oclc/326833245,12 linear feet (in 13 boxes),
8295341,696,"Classification and Compensation hearing transcripts, 1963, 1966-1968.","New York (State). Classification and Compensation Division. Classification and Compensation hearing transcripts, 1963, 1966-1968.",This series consists of transcripts of these hearings. ,http://www.worldcat.org/oclc/83095416,1 cu. ft.,
8337930,696,Artist file : miscellaneous uncataloged material.,"Nahon, Brigitte, 1960-. Artist file : miscellaneous uncataloged material.","",http://www.worldcat.org/oclc/86101741,1 folder.,
7984403,696,Der Ring an meinem Finger [Multimédia multisupport].,"Schumann, Robert, 1810-1856. Der Ring an meinem Finger [Multimédia multisupport].","",http://www.worldcat.org/oclc/690813609,,
7592127,696,"Letter,1906 Nov 15, New York City [to] Mr. Edwin Markham, Staten Island, New York / Perriton Maxwell. 1906.","Cosmopolitan Magazine. Letter,1906 Nov 15, New York City [to] Mr. Edwin Markham, Staten Island, New York / Perriton Maxwell.",Perriton discusses an article about people who want to make money on child labor. ,http://www.worldcat.org/oclc/48248389,1 p. on 1 leaf ; 15 cm.,
7962268,696,[C.G.W. Schumann Collection] [manuscript]. 1924-1980.,[C.G.W. Schumann Collection] [manuscript].,"",http://www.worldcat.org/oclc/668401520,11 pamphlet boxes ; 40 cm.,
8090546,696,"Correspondence to Chaim Potok, 1971.","Yochelson, Kathryn M. Correspondence to Chaim Potok, 1971.","",http://www.worldcat.org/oclc/724512689,1 item (3 leaves),
7314186,696,"Hercules L. Dousman papers, 1848-1853 [microform].","Dousman, Hercules L. (Hercules Louis), 1800-1868. Hercules L. Dousman papers, 1848-1853 [microform].","Chiefly correspondence between Dousman, a Prairie du Chien, Wisconsin, trader and land speculator, and Henry M. Rice, as well as a few exchanges with Pierre Chouteau, Jr., and Company of St. Louis, Missouri. ",http://www.worldcat.org/oclc/313820257,1 microfilm reel.,
8085771,696,"Garrett family Bible record, 1774-1878.","Garrett family Bible record, 1774-1878.","Other surnames mentioned: Dudley, Harrell, Littlepage, Lumpkin, Pollard, Scott, and Tinsley. ",http://www.worldcat.org/oclc/71799914,5 leaves.,
7118714,696,"Records, 1958-1977.","Dartmouth College. Forester. Records, 1958-1977.","Collection consists of the records of the Dartmouth College Forester. Includes the papers of Robert Scott Monahan, who was the college forester and manager of the College Outing Properties. Includes correspondence, memoranda, reports, and other material regarding the management and use of the College Grant and other outdoor facilities of Dartmouth College. ",http://www.worldcat.org/oclc/237296533,15 boxes (22.5 ft.),
7691768,696,Verkrustungsgrenze eines senkrechten Rohrbündelverdampfers / Helmut Wahl. 1974.,"Wahl, Helmut. Verkrustungsgrenze eines senkrechten Rohrbündelverdampfers / Helmut Wahl.","",http://www.worldcat.org/oclc/552147679,S. 135-140.,
8247109,696,Artist file : miscellaneous uncataloged material.,"Mayer, Stefan, 1965-. Artist file : miscellaneous uncataloged material.","",http://www.worldcat.org/oclc/80534396,1 folder,
6996840,696,"Papers, 1831-1904; (bulk 1862-1873).","Thorne, Edward Alston, b. 1828. Papers, 1831-1904; (bulk 1862-1873).","Business and personal correspondence, legal documents, and other papers (chiefly 1862-1873) relating to Thorne's service in the Confederate Army (mainly in Virginia and North Carolina), his farming operations, and his activity as tax assessor of Halifax County, N.C. ",http://www.worldcat.org/oclc/20188678,746 items.,
7246518,696,"Abigail Ilsley will, 1833.","Ilsley, Abigail, d. 1842. Abigail Ilsley will, 1833.","Will of Abigail Ilsley of Portland, Me., first written in 1828, naming Capt. Enoch Preble as sole administrator of her estate. In a codicil added in 1830, she names George S. Barstow as executor, replacing Preble. Ilsley made other changes in her will; the final will is signed 20 Aug. 1833. It was witnessed by Jonathan Morgan, Ezra C. Andrew, and Edward Thurston. ",http://www.worldcat.org/oclc/276948996,1 item.,
6902810,696,"Robert Flournoy land grant and plat, 1795.","Georgia. Governor. Robert Flournoy land grant and plat, 1795.","This collection consists of a 1795 land grant from Georgia Governor George Mathews to Robert Flournoy for 1,000 acres in Liberty County, Georgia. A plat and pendant seal are attached. ",http://www.worldcat.org/oclc/157010762,1 folder (.05 cubic feet),
7816560,696,Lee Henry's best friend : production material.,"Delton, Judy. Lee Henry's best friend : production material.",Part photocopy typescript. Lee Henry's best friend moves away leaving Lee Henry with a bad case of the blues and the conviction that he'll never make another friend. ,http://www.worldcat.org/oclc/62490838,Manuscripts: 1 folder.,
8203630,696,"Maps of lands permanently appropriated by the State of New York for the use of the Barge Canal, 1897-1969.","New York (State). Division of Waterways Maintenance. Maps of lands permanently appropriated by the State of New York for the use of the Barge Canal, 1897-1969.","This series consists of the original linen and paper maps created and maintained by the State Engimeer and Surveyor and its suceeding agencies. Each map includes the names of property owners (or reputed owners) and often the names of adjoining property owners; a detailed narrative description of the lands to be appropriated, written directly onto each map; book and page numers of deeds filed with the appropriate County Clerk; a standard title that includes the town and county of the land to be appropriated; a scale equating inches to feet; the direction of true north; and a signature block of persons who made, traced, and checked the maps, sometimes dated. ",http://www.worldcat.org/oclc/77830515,6.7 cu. ft. (ca. 2651 maps),
6853637,696,"Papers, 1943-1992.","Hendersin, Dolores V. Papers, 1943-1992.","Materials, mainly 1943-1946, relating to Hendersin's World War II service in the U.S. Army Women's Army Corps, attached to the Army Air Force, serving in the United States, England, France, and Germany; consisting of scrapbook pages, correspondence, memorabilia from Europe, official Army papers, address books, poetry, photographs, and biographical news clippings. ",http://www.worldcat.org/oclc/145793157,0.4 c.f. and0.2 c.f. of photographs.,
7420025,696,Artist file.,"Siegel, Alan, 1938-. Artist file.","",http://www.worldcat.org/oclc/401794857,1 folder.,
6664103,696,"William A. Scott Papers, 1830-1885","William A. Scott Papers, 1830-1885","Correspondence; church records; diaries, mainly of European trips; accounts;                clippings re the San Francisco Committee of Vigilance of 1856; manuscripts of articles and sermons.                Mainly concerning the Presbyterian church in California, Louisiana and New York.",http://www.oac.cdlib.org/ark:/13030/tf3q2nb09z,"Number of containers: 11 boxes, 4 oversize folders; Linear feet: 4.6; Number of microfilm reels: 6",
6384137,696,"Papers relating to Lo, a musical comedy, 1909-1910.","Papers relating to Lo, a musical comedy, 1909-1910.","Papers relating to Lo, a musical comedy by O. Henry and Franklin P. Adams.",http://id.lib.harvard.edu/ead/hou01000/catalog,1 box (.5 linear ft.),
8268480,696,"Susanna innocens condemnatus ad mortem ac demum mirabilites liberatus : manuscript, [17--].","University of Chicago. Library. Special Collections Research Center. Susanna innocens condemnatus ad mortem ac demum mirabilites liberatus : manuscript, [17--].",Copies of pages from the libretto of an opera based on the Biblical stories of Susanna. ,http://www.worldcat.org/oclc/81696775,1 v. ; 21 x 17 cm.,
6431578,696,Records of the Bureau of Indian Affairs. 1793 - 1999. Record Of Applications Under The Act Of 1896. 1896 - 1897. 1896 Citizenship Application for George W. Bowen,Records of the Bureau of Indian Affairs. 1793 - 1999. Record Of Applications Under The Act Of 1896. 1896 - 1897. 1896 Citizenship Application for George W. Bowen,,https://catalog.archives.gov/id/269548,,
7815934,696,My generation and yours / by Alfred Turner Barson. 1963.,"Barson, Alfred Turner. My generation and yours / by Alfred Turner Barson.","",http://www.worldcat.org/oclc/6247840,93 leaves ; 29 cm.,
6789722,696,"Journals, 1854-1914.","Saint Paul (Minn.). City Comptroller. Journals, 1854-1914.","",http://www.worldcat.org/oclc/122613220,6.0 cu. ft. (4 oversize boxes).,
6633113,696,The Herbert Small Collection 1860-1977,"The Herbert Small Collection, 1860-1977","Memorabilia, ca. 1860 - 1977, of Herbert Small (1913 - 1978), cousin of Alfred Stieglitz. Includes handwritten poem by John Foord; photocopy of the Stieglitz family genealogy; a photocopy of a play by Hugh Lofting; photocopy of a published biography of Julius Oscar Stieglitz (1867   1937); two periodicals with articles about Alfred Stieglitz and Georgia O'Keeffe; photographs of members of the Small family, Werner family, Foord family, Stieglitz family, and Fred Terry, an actor; and four photographs from the personal collection of Herbert Small.",http://www.azarchivesonline.org/xtf/view?docId=ead/ccp/CCPAG4.xml,1.5 linear feet,
7266390,696,When the moon is blue / words & music by John Wells. [19--?],"Wells, John, 1948-. When the moon is blue / words & music by John Wells.","",http://www.worldcat.org/oclc/288955330,1 vocal score (4 p.) ; 21 cm.,
7579160,696,"Mallison papers, 1854-1895 [manuscript].","Mallison family. Mallison papers, 1854-1895 [manuscript].","Collection consists of two personal letters (1894, 1895) pertaining to family matters, and a general store ledger (1854-1856), which contains both handwritten and published poems. ",http://www.worldcat.org/oclc/47293303,0.044 cubic feet (3 items),
7411443,696,"Ledger, 1849-1881.","Lytle, F. B. Ledger, 1849-1881.","Farm account ledger of F.B. Lytle of South Lebanon, Ohio. Lists goods delivered, days lost due to weather, and services provided. ",http://www.worldcat.org/oclc/39128555,1 v.,
8061181,696,"Gettysburg National Park Commission, Office of the Commissioners, record books of legislation, 1873-1921.","Gettysburg National Military Park Commission. Office of the Commissioners. Gettysburg National Park Commission, Office of the Commissioners, record books of legislation, 1873-1921.","Bound volumes containing bills, legislation and congressional proceedings relating to the work of the commission; together with items separated from volume titled, ""Lincoln Memorial Highway to Gettysburg from Washington."" Topics include a bill allowing for battle lines to be preserved through condemnation or purchase of land, mapping and surveying of the Gettysburg battlefield, presenting medals to surviving soldiers of the Battle og Gettysburg, and congressional hearings on the establishment of a national military park at Gettysburg and the erection of monuments at the park. ",http://www.worldcat.org/oclc/70971854,"1.04 linear ft. (ca. 1,667 items)",
7947981,696,You gotta make you own sunshine [music] / [arr.] Jack Westmore. 1976.,"Westmore, Jack. You gotta make you own sunshine [music] / [arr.] Jack Westmore.","",http://www.worldcat.org/oclc/657326707,1 ms. score.,
6391372,696,Montgomery (N.Y.) Young commonplace book 1821-1831 Montgomery (N.Y.) Young commonplace book,"Montgomery (N.Y.) Young commonplace book, 1821-1831","The Montgomery (N.Y.) Young commonplace book contains 19th-century poems and prose pieces on topics such as friendship, nature, and religion.",http://quod.lib.umich.edu/c/clementsmss/umich-wcl-M-2488.3mon?rgn=main;view=text,1 volume,
7619432,696,"Congregation Ahavas Sholom records, 1962-2008.","Congregation Ahavas Sholom (Newark, N.J.). Congregation Ahavas Sholom records, 1962-2008.",Contains records and photographs detailing the history of the congregation. ,http://www.worldcat.org/oclc/500920731,1 cubic ft.,
7038370,696,Il trovatore [music] = The troubadour : an opera in four parts / by Giuseppe Verdi ; edited and translated into English by Natalia Macfarren. [193-?],"Verdi, Giuseppe, 1813-1901. Il trovatore [music] = The troubadour : an opera in four parts / by Giuseppe Verdi ; edited and translated into English by Natalia Macfarren.","",http://www.worldcat.org/oclc/222987125,2 boxes (15 items),
7150012,696,"Records and manuscripts pertaining to Congregational churches, Champaign and Urbana, Illinois [microform]. 1853-1968.","Larson, Laurence Marcellus, 1868-1938. Records and manuscripts pertaining to Congregational churches, Champaign and Urbana, Illinois [microform].","Church records (1853-1916), publications, and manuscripts by church members detailing the history of Congregationalism and Congregational churches in Champaign and Urbana, Illinois. ",http://www.worldcat.org/oclc/25807543,v. : ill.,
7202773,696,"Correspondence, 1912 n.d., Feb. 27.","Pearsall, Harold W. Correspondence, 1912 n.d., Feb. 27.",About re-offer of ms. at reduced price. Again refused. ,http://www.worldcat.org/oclc/270708673,1 item.,
6534932,696,Abraham Caldecott papers. 1783,"Abraham Caldecott papers., 1783","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=032-002274317&fn=search&vid=IAMS_VU2,2 folios,
7602343,696,"Gyūsho gūdan, [Japan, 19--?]","Asada, Sōhaku, 1813-1894. 880-02 Gyūsho gūdan, [Japan, 19--?]","Collection of Asada Sohaku's essays on various subjects such as ethics of medical doctor, his impression of Japanese medical world, and western medicine. ",http://www.worldcat.org/oclc/49057434,36 leaves ; 24 cm.,
6299987,696,Papers of Robert Graves: Miscellaneous 1824 to 2002,"Papers of Robert Graves: Miscellaneous, 1824 to 2002","",http://archiveshub.ac.uk/data/gb473-rg/n,4 boxes,
6364316,696,"Lutheran Church of Christ the King, Tacoma, Washington, Records 1956-2012","Lutheran Church of Christ the King, Tacoma, Washington, Records, 1956-2012","Collection contains the records of Lutheran Church of Christ the King in Tacoma,  Washington.",http://nwda.orbiscascade.org/ark:/80444/xv02694,1 file,
7512526,696,Libro de montería [Manuscrito] : que trata cómo se a de seguir el monte con el arcabuz y sabuesso : dirigido a la Magestad del Rey Don Felipe Nuestro Señor IIII compuesto por don Pedro de Pedraza Gaitán. S.XVII-XVIII.,"Pedraza Gaitán, Pedro de. Libro de montería [Manuscrito] : que trata cómo se a de seguir el monte con el arcabuz y sabuesso : dirigido a la Magestad del Rey Don Felipe Nuestro Señor IIII compuesto por don Pedro de Pedraza Gaitán.","",http://www.worldcat.org/oclc/430973168,"XIV, 166 h. 24 x 17 cm.",
7945045,696,"Ernest Poole collection, [1922?]-[1927?].","Poole, Ernest, 1880-1950. Ernest Poole collection, [1922?]-[1927?].","Consists of three manuscripts of Poole (Princeton Class of 1902): a holograph, 283-page rough draft of his novel MILLIONS; SILENT STORMS (n.d.), 401 typed pages, with holograph corrections and additions; and ""The Room with Ribboned Walls"" (1925), 18 holograph pages. Also includes miscellaneous papers and correspondence. ",http://www.worldcat.org/oclc/654334293,0.5 linear feet (1 archival box),
7698279,696,"[Carta] 1963 Oct. 18, Santiago : [a] Señor don Jorge Alessandri R. / Edmundo Eluchans.","Eluchans Malherbe, Edmundo. [Carta] 1963 Oct. 18, Santiago : [a] Señor don Jorge Alessandri R. / Edmundo Eluchans.",En relación a su gestión el los Estados Unidos. ,http://www.worldcat.org/oclc/55306040,1 h. ; 28 cm.,
6544597,696,Alnwick Castle: Ledger c 1805-c 1807,"Alnwick Castle: Ledger, approximately 1805-approximately 1807","",http://searcharchives.bl.uk/primo_library/libweb/action/search.do?srt=rank&ct=search&mode=Basic&indx=1&vl(freeText0)=040-001108051&fn=search&vid=IAMS_VU2,1 volume,
6955384,696,[Knivsta brukshundklubb] [Samling] [2003?]-,Knivsta brukshundklubb. [Knivsta brukshundklubb] [Samling] [2003?]-,"",http://www.worldcat.org/oclc/190800548,,
6401010,696,"William Stringfellow        papers, 1940-1985.","William Stringfellow papers, 1940-1985.","Personal and professional effects of William        Stringfellow, lawyer, theologian and social critic in Harlem, NY and Block        Island, RI.",http://rmc.library.cornell.edu/EAD/xml/dlxs/RMM04438.xml,"",
6370341,696,Central Oregon Fisherman's Folklore 1976,"Central Oregon Fisherman's Folklore, 1976",Greg Chitwood was a student of folklore at the University of Oregon. This collection includes an essay and fieldwork documentation relating to this student's folklore fieldwork project.,http://nwda.orbiscascade.org/ark:/80444/xv35360,0.02 linear feet,
6339987,696,"MS 19395, Lee, Ryan Kenneth 1977-. Ryan K. Lee mission papers 1997 August-1999 October","MS 19395, Lee, Ryan Kenneth 1977-. Ryan K. Lee mission papers 1997 August-1999 October",,https://eadview.lds.org/findingaid/MS 19395/,,
7687011,696,Siracusa graduale [microform]. [12--?],Catholic Church. Siracusa graduale [microform].,"",http://www.worldcat.org/oclc/55076338,2 v. of ms. leaves of music.,
7329913,696,Victorian Hotel [art original]. [n.d.],"Wolle, Muriel Sibell, 1898-1977. Victorian Hotel [art original].","",http://www.worldcat.org/oclc/318989117,1 painting : watercolor on paper ; 23 x 17 in. (framed),
6750045,696,"Correspondence with Singing Horse Press, 1978.","Beining, Guy. Correspondence with Singing Horse Press, 1978.",Comprises 5 items to Gil Ott. ,http://www.worldcat.org/oclc/122526446,5 items (7 leaves) + 1 periodical.,
7754504,696,Papers of John Douglas Forbes 1970-1980.,"Forbes, John Douglas, 1910-. Papers of John Douglas Forbes 1970-1980.","The papers contain a letter, 1972 Mar. 8, Paris, Jean Monnet to Forbes regarding Edward Stettinius, Sr., notes, 1970, for Forbes' biography of Stettinius, Sr., and papers, 1978, regarding Forbes's Scottish ancestor Alexander John Forbes,1820-1913, and on Captain William Forbes, 1802- ",http://www.worldcat.org/oclc/56526259,6 items.,
7664752,696,"Sara Singleton collection, 2002-[ongoing].","Singleton, Sara (Sara G.). Sara Singleton collection, 2002-[ongoing].",The collection consists of off-prints and photocopies of articles and other published contributions in the field of political and environmental science. ,http://www.worldcat.org/oclc/53114117,items.,
7969890,696,When wattles bloom [music] / music by Charles Tuckwell ; words  by A.I. Mockendge [?]. [193-?],"Tuckwell, Charles. When wattles bloom [music] / music by Charles Tuckwell ; words by A.I. Mockendge [?].","",http://www.worldcat.org/oclc/680422377,8 ms. p. of music ; 31 cm.,
7389495,696,"Correspondence, 1962-1963.","Illinois. Commission on Children. Correspondence, 1962-1963.","Copies of outgoing correspondence of executive director, research analyst and other Commission staff members primarily concern requests for information on services available for handicapped children, planning of conferences and meetings, invitations to make public appearances or give lectures, arrangements for Commission meetings and requests for Commission publications. ",http://www.worldcat.org/oclc/36966761,0.5 cubic ft.,
7879076,696,"Agriculture without Science - Home Brewing / Tom Cobbley, OAC Review, v.49, no.4, Jan. 1937, p. 233. 1937.","OAC Review Index (University of Guelph). Agriculture without Science - Home Brewing / Tom Cobbley, OAC Review, v.49, no.4, Jan. 1937, p. 233.","",http://www.worldcat.org/oclc/629698776,1 p.,
7127994,696,"Oral history interview with Robert McEwen, 2004.","McEwen, Robert G., 1943-. Oral history interview with Robert McEwen, 2004.","McEwen discusses his law enforcement career with Dartmouth College from 1967 to 2003. He offers insights into the evolution of a small-town campus police department made up of five men into a sophisticated, unionized group of more than thirty-five professionals. He also addresses such issues as the role of alcohol in student misconduct, the department's evolving relationship with the Hanover police and the various protests that have taken place at the college over the years. ",http://www.worldcat.org/oclc/242982318,Sound recordings: 9 sound cassettes (ca. 60 min. each)Transcript: 192 leaves.,
6378473,696,Jesse Jewell Gard papers 1930-1962 1892-1962,"Jesse Jewell Gard papers, 1930-1962, 1892-1962","Jesse Jewell Gard (1902-1967) was educated in banking at Rutgers University, worked for various banks in Oregon and was an active member of the Republican Party, serving on the Republican National Committee for many years. The collection contains political files, business and professional records, civic files, personal correspondence, and memorabilia.",http://nwda.orbiscascade.org/ark:/80444/xv78652,"6.0 linear feet, 4 containers",
6943031,696,Eficiencia financiera de firmas privatizadas en América Latina entre el 1990 y el 2003 / Erika Dilán Rodríguez. 2007.,"Dilán Rodríguez, Erika. Eficiencia financiera de firmas privatizadas en América Latina entre el 1990 y el 2003 / Erika Dilán Rodríguez.","",http://www.worldcat.org/oclc/182620571,"v, 74 leaves : ill. ; 29 cm.",
7665051,696,"Joseph S. Archibald papers, 1962-1967.","Archibald, Joe, 1898-. Joseph S. Archibald papers, 1962-1967.","Collection consists of letters concerning his research on General Claire Lee Chennault, several television scripts, manuscripts for Special Forces trooper, and assorted miscellaneous items. ",http://www.worldcat.org/oclc/53148482,.25 linear ft. (1 container),
7082769,696,Cherubusco.,Cherubusco.,"",http://www.worldcat.org/oclc/227211924,items in folder ; 22 x 28 cm.,
8112319,696,Scotia [music] : fantasia on Scotch airs / R. Baillie. [between 1891 and 1912?],"Baillie, Robert, 1853-1939. Scotia [music] : fantasia on Scotch airs / R. Baillie.","",http://www.worldcat.org/oclc/740441751,1 ms. score + [1] p. of ms. music ; 31 cm. in cardboard folder 36 cm.,
8027812,696,"Corbett Building plans [manuscript], 1906-1914.","Whidden and Lewis (Firm),. Corbett Building plans [manuscript], 1906-1914.","Collection includes: 28 floor plans and mechanical drawings on 25 sheets of the Corbett Building at SW 5th Ave. and SW Morrison St. in Portland, Oregon, scale 1/4"" : 1', 1906-1914. ",http://www.worldcat.org/oclc/702371719,50 x 37 cm. to 90 x 82 cm.,
7280365,696,Three sad songs : for viola and piano / Donald Martino. 1993 Sept. 9.,"Martino, Donald, 1931-2005. Three sad songs : for viola and piano / Donald Martino.","",http://www.worldcat.org/oclc/29911899,1 ms. score (16 leaves) ; 37 cm.,
7157639,696,"Santa Fe Splinters collection, 1830-1940.","Atchison, Topeka, and Santa Fe Railway Company. Santa Fe Splinters collection, 1830-1940.","Consists of 41 volumes, including typescript and photo copy of Santa Fe Records (1820-1940).  Includes reports, correspondence, lists, clippings, photographs, and financial documents decribing development of Santa Fe and subsidary lines.  Most material is arranged by routes of the railroad.  Includes construction histories of the various lines. ",http://www.worldcat.org/oclc/26199861,7 microfilm reels : negative,
8315538,696,Artist file : miscellaneous uncataloged material.,"IDEAL, PHILLIS. Artist file : miscellaneous uncataloged material.","",http://www.worldcat.org/oclc/84202990,1 folder,
6972596,696,"White, Jack H. : [miscellaneous ephemeral material].","White, Jack H. : [miscellaneous ephemeral material].","The folder may include clippings, announcements, small exhibition catalogs, and other ephemeral items. ",http://www.worldcat.org/oclc/198879725,1 folder.,
